ad_id,date_published,typology,asking_price_sek,land_area_sqm,living_area_sqm,sqm_price_sek,number_rooms,address,location,coordenates
21341668,2025-01-17,HOUSE,4495000.0,1263.0,239.0,3558.99,3.0,Revet 20,"Revet, Umeå kommun","63.731842,20.43629"
21469371,2025-01-17,APARTMENT,1795000.0,0.0,66.0,27197.0,3.0,Kruthornsvägen 9,"Edsberg, Sollentuna kommun","59.444435,17.975294"
21469342,2025-01-17,APARTMENT,1195000.0,0.0,64.0,18672.0,2.0,Grönahögsvägen 31B,"Ulricehamn, Ulricehamns kommun","57.785965,13.4151573"
21392742,2025-01-17,APARTMENT,1495000.0,0.0,80.0,18688.0,3.0,Vattumannens gata 126,"Brandbergen, Haninge kommun","59.16783,18.171154"
21453851,2025-01-17,HOUSE,350000.0,1680.0,230.0,208.33,8.0,Norra Storgatan 9,"Berga, Högsby kommun","57.21850617582353,16.036104637453164"
21442211,2025-01-17,APARTMENT,3990000.0,0.0,100.0,39900.0,4.0,Ingrid Wallbergs Gata 51,"Kviberg, Göteborgs kommun","57.73322,12.037877"
21396770,2025-01-17,APARTMENT,3790000.0,0.0,86.0,44070.0,4.0,Helgas väg 15,"Öjersjö, Partille kommun","57.698948,12.129381"
21318408,2025-01-17,APARTMENT,5500000.0,0.0,118.0,46610.0,5.0,Helgas väg 11,"Öjersjö, Partille kommun","57.699642,12.130653"
21380258,2025-01-17,APARTMENT,3550000.0,0.0,115.0,30870.0,6.0,Skogsgatan 22,"Miatorp, Helsingborgs kommun","56.020607,12.71569"
21420291,2025-01-17,APARTMENT,1495000.0,0.0,77.0,19416.0,3.0,Skommarsbacken 31 B,"Valbo, Gävle kommun","60.646966984,17.0118033667"
21469349,2025-01-17,HOUSE,2750000.0,1175.0,211.0,2340.43,7.0,Rönnbärsvägen 4,"Månkarbo, Tierps kommun","60.23029,17.457468"
21469174,2025-01-17,APARTMENT,2895000.0,0.0,75.5,38344.0,3.0,Sjödalsvägen 23B,"Centrala Huddinge, Huddinge kommun","59.2319663,17.9910216"
21311324,2025-01-17,APARTMENT,2095000.0,0.0,62.0,33790.0,2.0,Envägen 4,"Diseröd, Kungälvs kommun","57.92487,12.0261545"
21452696,2025-01-17,HOUSE,3295000.0,1783.0,55.0,1848.01,3.0,Helmerdalsvägen 11A,"Vidja, Huddinge kommun","59.1985321,18.0540066"
21469260,2025-01-17,APARTMENT,5950000.0,0.0,58.0,108182.0,3.0,"Hornsgatan 62, Vindsvåning","Södermalm - Mariatorget, Stockholms kommun","59.3187828,18.0608177"
21469259,2025-01-17,APARTMENT,3150000.0,0.0,32.0,98438.0,1.0,Blekingegatan 20,"Södermalm - Helgalunden, Stockholms kommun","59.309494,18.067894"
21469172,2025-01-17,APARTMENT,3995000.0,0.0,35.0,114143.0,1.5,"Värtavägen 13, 3 tr","Östermalm / Nedre Gärdet, Stockholms kommun","59.340343,18.094656"
21448031,2025-01-17,APARTMENT,1380000.0,0.0,93.0,14839.0,4.0,Margaretagatan 28,"Laholm, Laholms kommun","56.50674,13.0416346"
21314709,2025-01-17,HOUSE,3595000.0,1115.0,68.0,3224.22,4.0,Ringsättravägen 28,"Vidja, Huddinge kommun","59.2027969,18.0619068"
21469355,2025-01-17,APARTMENT,2195000.0,0.0,72.0,30486.0,3.0,Skägglavsvägen 26,"Ritorp, Södertälje kommun","59.2178703755,17.6466715308"
21468571,2025-01-17,HOUSE,7500000.0,814.0,181.0,9213.76,7.0,Attundavägen 33,"Bromma Kyrka, Stockholms kommun","59.3546879546,17.9329335256"
21469357,2025-01-17,VACATION_HOUSE,395555.0,230.0,25.0,1719.8,1.0,Infartsstigen 4,"Södertälje, Södertälje kommun","59.2049646753,17.565572391"
21469358,2025-01-17,APARTMENT,2495000.0,0.0,85.0,29353.0,3.0,Bangatan 26,"Centrala Södertälje, Södertälje kommun","59.1899439883,17.6283466774"
21344385,2025-01-17,HOUSE,3795000.0,880.0,149.0,4312.5,4.0,Skäppevägen 6,"Eslöv Västerdala, Eslövs kommun","55.8335898,13.2738995"
21469356,2025-01-17,HOUSE,795000.0,1412.0,77.0,563.03,4.0,Byvägen 20,"Rånnaväg, Ulricehamns kommun","57.6789932,13.4712629"
21351252,2025-01-17,HOUSE,4995000.0,2148.0,100.0,2325.42,3.0,Hästhagsvägen 30,"Vidja, Huddinge kommun","59.19395,18.0671253"
21431154,2025-01-17,APARTMENT,5895000.0,0.0,84.0,70179.0,3.0,"Grenljusbacken 21, vån 3","Gröndal, Stockholms kommun","59.3134956,18.01164"
21468448,2025-01-17,HOUSE,2495000.0,935.0,179.0,2668.45,5.0,Klövervägen 14,"Basthagen, Åtvidabergs kommun","58.20377,15.9677639"
18304895,2025-01-17,APARTMENT,1650000.0,0.0,47.0,35106.0,2.0,Henriksbergsgatan 17 A,"Boulogner, Skövde kommun","58.3910444637968,13.8634975936744"
18436398,2025-01-17,APARTMENT,2250000.0,0.0,58.0,38793.0,2.0,Henriksbergsgatan 17 A,"Boulogner, Skövde kommun","58.3910444637968,13.8634975936744"
21469275,2025-01-17,APARTMENT,2375000.0,0.0,55.0,43182.0,3.0,Bergsslingan 31 A,"Lerum - Norra Hallsås, Lerums kommun","57.7844131852,12.2772373888"
21467425,2025-01-17,ROW_HOUSE,3995000.0,0.0,122.0,32746.0,5.0,Lönnebergagatan 87,"Gyllins Trädgård, Malmö kommun","55.5936127,13.1000051"
21192035,2025-01-17,APARTMENT,2550000.0,0.0,55.0,46364.0,2.0,Solgårdsterrassen 10,"Solgårdsterrassen, Stenungsunds kommun","58.06547844881192,11.822323885698212"
21469330,2025-01-17,APARTMENT,1550000.0,0.0,62.0,25000.0,2.0,Statistgatan 12,"Lindeborg, Malmö kommun","55.5579529,12.9905548"
21297104,2025-01-17,HOUSE,6750000.0,1211.0,170.0,5573.91,4.0,Rullstensvägen 5,"Farhult, Höganäs kommun","56.228466,12.7247877"
21469063,2025-01-17,HOUSE,1650000.0,1024.0,228.0,1611.33,5.0,Björkgatan 3,"Hörby, Hörby kommun","55.8596207993,13.6635216465"
21116078,2025-01-17,HOUSE,15500000.0,1738.0,222.0,8918.3,8.0,Glarhallavägen 12,"Arild, Höganäs kommun","56.2719231,12.5760841"
20577696,2025-01-17,APARTMENT,2195000.0,0.0,54.0,40648.0,2.0,Salarpsbacken 1,"Rönninge, Salems kommun","59.19254,17.75476"
21469076,2025-01-17,HOUSE,5795000.0,931.0,392.0,6224.49,5.0,Fågelsångsvägen 3,"Grisbacka, Umeå kommun","63.8333664,20.2258072"
21425931,2025-01-17,HOUSE,6295000.0,982.0,101.0,6410.39,5.0,Ljungvägen 48,"Snapptuna, Vallentuna kommun","59.55236,18.0789223"
21467369,2025-01-17,APARTMENT,2675000.0,0.0,77.0,34740.0,3.0,Åsgatan 2 A,"Jakobsberg, Västerås kommun","59.606832,16.5297294"
21458042,2025-01-17,APARTMENT,3595000.0,0.0,101.0,35594.0,5.0,Jungfruplatsen 1A,"Mölndal - Jungfruplatsen, Mölndals kommun","57.6590347,12.0009422"
21448886,2025-01-17,APARTMENT,3495000.0,0.0,73.0,47877.0,3.0,Annelundsstigen 3,"Mörtnäs Hagar, Värmdö kommun","59.314167,18.435257"
21456256,2025-01-17,APARTMENT,4800000.0,0.0,63.0,76190.0,2.0,Optikvägen 8C,"Dalénum, Lidingö kommun","59.34414,18.1562271"
21402903,2025-01-17,HOUSE,4295000.0,3463.0,156.0,1240.25,6.0,Lunda Nygård 226,"Märsta - Nordöstra, Sigtuna kommun","59.6753207275,18.0694433786"
21431702,2025-01-17,APARTMENT,3695000.0,0.0,73.5,50272.0,3.0,Källängsvägen 68,"Näset, Lidingö kommun","59.3741951,18.1424942"
21469343,2025-01-17,APARTMENT,1100000.0,0.0,39.5,27848.0,1.0,Samuel permans gata 37 B,"Karlslund, Östersunds kommun","63.180027,14.653333"
21447324,2025-01-17,HOUSE,1395000.0,1898.0,309.0,734.98,8.0,Finjavägen 15,"Tyringe, Hässleholms kommun","56.1584,13.6073856"
21469345,2025-01-17,APARTMENT,4645000.0,0.0,55.0,84455.0,2.0,Bohusgatan 11C,"Heden, Göteborgs kommun","57.7034,11.9817"
20595898,2025-01-17,APARTMENT,1995000.0,0.0,86.0,23198.0,3.5,Celsings Väg 81,"Rotsunda, Sollentuna kommun","59.48716,17.921957"
21289433,2025-01-17,ROW_HOUSE,4695000.0,47.0,142.0,33063.0,6.0,Ämnesvägen 12,"Hjärup, Staffanstorps kommun","55.67226,13.145892"
21467903,2025-01-17,HOUSE,3575000.0,699.0,122.0,5114.45,5.0,Hjulsmedsvägen 4,"Hälleborg, Västerås kommun","59.6069239,16.4700363"
20646555,2025-01-17,ROW_HOUSE,4695000.0,47.0,138.0,34022.0,6.0,Ämnesvägen 36,"Hjärup, Staffanstorps kommun","55.67226,13.145892"
21465974,2025-01-17,HOUSE,3995000.0,350.0,164.0,11414.29,5.0,Mjölnartäppan 86,"Jordbro, Haninge kommun","59.14605177735898,18.1391589042333"
20741197,2025-01-17,APARTMENT,9950000.0,0.0,102.0,97549.0,4.0,Tullgårdsgatan 18,"Södermalm - Sofia, Stockholms kommun","59.3058357,18.087471"
21468814,2025-01-17,ROW_HOUSE,4250000.0,0.0,98.0,43367.0,4.0,Starbovägen 17,"Vällingby, Stockholms kommun","59.36832,17.8888855"
21469248,2025-01-17,HOUSE,450000.0,1930.0,100.0,233.16,4.0,Kärravägen 16,"Boda Glasbruk, Emmaboda kommun","56.7292642,15.67109"
21469289,2025-01-17,APARTMENT,3200000.0,0.0,76.0,42105.0,3.0,Regementsgatan 44,"Strängnäs, Strängnäs kommun","59.3843269,17.0128021"
21469338,2025-01-17,ROW_HOUSE,12950000.0,359.0,370.0,36072.42,8.0,Drakenbergsgatan 31,"Örgryte, Göteborgs kommun","57.6949272,12.0077181"
21303639,2025-01-17,ROW_HOUSE,1795000.0,690.0,74.0,2601.45,2.0,Nyby 311C,"Nyby, Laholms kommun","56.48893,13.0324783"
21469216,2025-01-17,APARTMENT,1100000.0,0.0,59.5,18487.0,2.0,Parkgatan 8A,"Centrala Stan, Piteå kommun","65.32002,21.468096"
21469314,2025-01-17,APARTMENT,2495000.0,0.0,99.3,25126.0,4.0,Ritargatan 8A,"Salabacke, Uppsala kommun","59.87235,17.67412"
21469288,2025-01-17,APARTMENT,5595000.0,0.0,89.0,62865.0,4.0,"Gustav III:s Boulevard 21, 4 + 5 tr","Frösunda, Solna kommun","59.3688927,18.01591"
21461602,2025-01-17,APARTMENT,6750000.0,0.0,76.0,88816.0,3.0,Rålambsvägen 21,"Kungsholmen - Fredhäll, Stockholms kommun","59.3281631,18.0142689"
21469336,2025-01-17,APARTMENT,230000.0,0.0,66.0,3485.0,2.0,Bokgatan 27,"Torpa, Vänersborgs kommun","58.363956,12.346388"
21448228,2025-01-17,APARTMENT,1595000.0,0.0,54.5,29266.0,2.0,Asteroidvägen 4B,"Solbacka, Norrtälje kommun","59.771675,18.730726"
21450113,2025-01-17,HOUSE,3495000.0,4000.0,290.0,873.75,5.0,Kyrkbyn 565,"Söderala, Söderhamns kommun","61.3152924,16.85079"
21366994,2025-01-17,HOUSE,3495000.0,1663.0,280.0,2101.62,5.0,Näshulta skolväg 5,"Näshulta, Eskilstuna kommun","59.2284355,16.3418159"
21321884,2025-01-17,HOUSE,3795000.0,1131.0,223.0,3355.44,5.0,Långbergsgatan 25,"Skiftinge, Eskilstuna kommun","59.3921852,16.5429268"
21447046,2025-01-17,HOUSE,2495000.0,1010.0,173.0,2470.3,4.0,Hällstugatan 34,"Skiftinge, Eskilstuna kommun","59.39504,16.5480766"
21350992,2025-01-17,HOUSE,1995000.0,1244.0,207.0,1603.7,6.0,Centrumvägen 4,"Stora Sundby, Eskilstuna kommun","59.27901,16.1153"
21446936,2025-01-17,APARTMENT,2395000.0,0.0,70.0,34214.0,3.0,Kvicksundsstigen 4,"Kvicksund, Västerås kommun","59.4535332,16.319788"
21468719,2025-01-17,APARTMENT,3975000.0,0.0,80.0,49688.0,3.0,Egnahemsgatan 10C,"Centrum, Varbergs kommun","57.1065025,12.26107"
21469334,2025-01-17,HOUSE,4350000.0,893.0,128.0,4871.22,5.0,Tussilagogatan 3,"Mullsjö, Mullsjö kommun","57.9263954,13.8967857"
21469319,2025-01-17,APARTMENT,2350000.0,0.0,37.3,63003.0,1.0,Bockhornsgatan 7 A,"Gamla Masthugget, Göteborgs kommun","57.6929,11.9394951"
21469333,2025-01-17,HOUSE,4350000.0,893.0,128.0,33984.0,5.0,Nybyggd Villa Josefine i Mullsjö,"Mullsjö, Mullsjö kommun","57.9263954,13.8967857"
21469326,2025-01-17,APARTMENT,1800000.0,0.0,72.0,25000.0,3.0,Hälsinggårdsvägen 31C,"Hälsinggården, Falu kommun","60.59585,15.68444"
21456921,2025-01-17,APARTMENT,1495000.0,0.0,21.0,71190.0,1.0,Krögers Promenad 5,"Sollentuna Silverdal, Sollentuna kommun","59.4051056,17.9773483"
21361466,2025-01-17,HOUSE,12500000.0,3939.0,304.0,3173.39,20.0,Kville prästgård,"Kville, Tanums kommun","58.56852,11.3756838"
21469151,2025-01-17,APARTMENT,1095000.0,0.0,68.0,16103.0,3.0,Strömgatan 43,"Ljungby-centralt, Ljungby kommun","56.83361,13.956191"
21468465,2025-01-17,HOUSE,3875000.0,3045.0,130.0,1272.58,5.0,Hulta Kullen,"Sätila, Marks kommun","57.5766144,12.420537"
21455188,2025-01-17,AGRICULTURAL_ESTATE,16500000.0,700000.0,357.0,23.57,15.0,Värnanäs Bygget 1,"Värnanäs, Värnamo kommun","57.176384,14.0893354"
21469324,2025-01-17,HOUSE,2750000.0,1645.0,152.0,1671.73,7.0,Rörbäcksnäs 97,"Rörbäcksnäs, Malung-Sälens kommun","61.1388904,12.8048061"
21333866,2025-01-17,HOMESTEAD,6195000.0,8.2,140.0,755487.8,4.0,Bärby Backen 1,"Strängnäs Södermanland, Strängnäs kommun","59.43038877777748,16.841935159461485"
21458443,2025-01-17,HOUSE,4250000.0,616.0,140.0,6899.35,5.0,Hörntorpsvägen 5,"Bålsta, Håbo kommun","59.56167923889334,17.537900061155142"
21469276,2025-01-17,HOUSE,1150000.0,4997.0,107.0,230.14,4.0,Hudene Västergården 3,"Östra Herrljunga, Herrljunga kommun","58.0497570303,13.0800711772"
21334418,2025-01-17,ROW_HOUSE,1495000.0,0.0,88.0,16989.0,4.0,Vetevägen 2J,"Rydsgård, Skurups kommun","55.46883,13.575429"
21411192,2025-01-17,APARTMENT,1545000.0,0.0,144.0,31530.0,6.0,Bonum Brf Polstjärnan,"Tornlyckan, Höganäs kommun","56.1906075817919,12.5717894024698"
21371242,2025-01-17,PLOT,1600000.0,5328.0,0.0,300.3,0.0,Unika tomter i Hegled,", Östersunds kommun","63.12182153813987,14.47611014128836"
21334587,2025-01-17,APARTMENT,2055000.0,0.0,164.0,68500.0,5.0,Atland,"Göteborg, Göteborgs kommun","57.70398,11.9168854"
20989415,2025-01-17,APARTMENT,1370000.0,0.0,159.0,40294.0,6.0,Brf Kopparvalvet,"Kopparlunden, Västerås kommun","59.6181926501827,16.5571846223553"
18639358,2025-01-17,APARTMENT,3450000.0,0.0,126.0,69000.0,5.0,Brf Vakna,"Årstaberg, Stockholms kommun","59.3013879507737,18.0274847077183"
21468874,2025-01-16,APARTMENT,350000.0,0.0,83.0,4217.0,3.0,Allégatan 6E,"Perstorp, Perstorps kommun","56.138634,13.395459"
18702736,2025-01-16,APARTMENT,5725000.0,0.0,45.0,127222.0,2.5,Östgötagatan 25,"Mosebacke, Stockholms kommun","59.31590932723718,18.07625444594814"
18961241,2025-01-16,APARTMENT,18450000.0,0.0,131.0,140840.0,3.0,Kevinge strand 20A,"Kevinge Strand, Danderyds kommun","59.3938751,18.0312328"
19017709,2025-01-16,HOUSE,4995000.0,1098.0,143.0,4549.18,6.0,Groland 601,"Spekeröd, Stenungsunds kommun","58.0117,11.8898506"
19603776,2025-01-16,WINTERIZED_VACATION_HOME,4865000.0,869.0,133.0,5598.39,7.0,Korpen 9,"Branäs, Torsby kommun","60.64233378341378,12.949422442603527"
19684457,2025-01-16,APARTMENT,6795000.0,0.0,88.8,76520.0,3.0,Kastellgatan 14,"Linnéstaden, Göteborgs kommun","57.6943321,11.9557219"
19915684,2025-01-16,APARTMENT,1195000.0,0.0,62.5,19120.0,2.0,Västergatan 17 B,"Norr/Centrum, Eskilstuna kommun","59.3786,16.5215816"
20043977,2025-01-16,VACATION_HOUSE,1295000.0,2055.0,49.0,630.17,2.0,Hedängsvägen 11,"Udden, Katrineholms kommun","59.223607,16.0823796"
20110977,2025-01-16,ROW_HOUSE,8995000.0,0.0,172.5,60983.0,5.0,Brf Silverdalsslänten,"Silverdal, Sollentuna kommun","59.399765,17.98565"
20171397,2025-01-16,PLOT,850000.0,896.0,0.0,948.66,0.0,Greby Ekvägen 2,"Grebbestad, Tanums kommun","58.7066,11.2532568"
20444219,2025-01-16,APARTMENT,1595000.0,0.0,66.9,23842.0,3.0,Badvädersgatan 13,"Biskopsgården, Göteborgs kommun","57.726714084968755,11.897880434771652"
20546516,2025-01-16,APARTMENT,1545000.0,0.0,55.0,28091.0,2.0,Kungsgatan 37,"Centrum, Enköpings kommun","59.6337967,17.076189"
20595862,2025-01-16,APARTMENT,445000.0,0.0,30.1,14784.0,1.0,Hyttgatan 13B,"Centralt, Sandvikens kommun","60.61823,16.77668"
20621556,2025-01-16,HOUSE,7690000.0,808.0,180.0,9517.33,5.0,Pilotvägen 2A,"Barkarby, Järfälla kommun","59.40058,17.8631973"
20693415,2025-01-16,OTHER,9495000.0,3050.0,445.0,3113.11,14.0,Kristinehov Kuskahusen 1,"Brösarp, Tomelilla kommun","55.7271156,13.9884481"
20898915,2025-01-16,APARTMENT,1695000.0,0.0,113.0,15000.0,4.0,Svinningegränd 7,"Spånga - Tensta, Stockholms kommun","59.38961,17.90995"
20990736,2025-01-16,APARTMENT,1250000.0,0.0,43.0,29070.0,1.5,Bäckgatan 21,"Centrum, Växjö kommun","56.880817,14.805352"
21050355,2025-01-16,APARTMENT,2150000.0,0.0,129.5,16602.0,5.0,Österängsgatan 34,"Centrum/öster, Halmstads kommun","56.6710625,12.8874121"
20839537,2025-01-16,APARTMENT,1995000.0,0.0,62.5,31920.0,2.0,Skärvstensgatan 18,"Mariehöjd, Umeå kommun","63.83026,20.3268948"
21149482,2025-01-16,APARTMENT,4395000.0,0.0,104.0,42260.0,4.0,Industrigatan 13,"Kungsängen, Uppsala kommun","59.84915,17.649298"
21222375,2025-01-16,APARTMENT,3795000.0,0.0,91.0,41703.0,4.0,Slalomvägen 6,"Väsjön, Sollentuna kommun","59.4549561,17.968214"
21229815,2025-01-16,HOUSE,12695000.0,1425.0,225.0,8908.77,7.0,Berghamnsvägen 49,"Hässelby Södra Villastad, Stockholms kommun","59.37366324470843,17.811565004014255"
21269786,2025-01-16,APARTMENT,2995000.0,0.0,80.0,37438.0,3.0,Serafimervägen 9,"Trummens Strand, Växjö kommun","56.8650475,14.8206816"
21271290,2025-01-16,APARTMENT,750000.0,0.0,51.0,14706.0,2.0,Övre Eneborgsvägen 32B,"Eneborg, Helsingborgs kommun","56.04154,12.7085962"
21279401,2025-01-16,APARTMENT,1095000.0,0.0,41.0,26707.0,1.0,Pär Lagerkvists väg 2C,"Norr, Växjö kommun","56.8829727,14.8144646"
21279165,2025-01-16,APARTMENT,3795000.0,0.0,91.0,41703.0,4.0,"Östersundsgatan 4, Vån 1 (22015/1005)","Vällingby Parkstad / Råcksta, Stockholms kommun","59.354812,17.884742"
21283692,2025-01-16,PLOT,780000.0,1720.0,0.0,453.49,0.0,Tomt Bjälveröd,"Båleröd, Strömstads kommun","58.89992,11.2164364"
21288656,2025-01-16,PLOT,4500000.0,751.0,0.0,5992.01,0.0,Carl Gunérs väg 15,"Askim, Göteborgs kommun","57.63605,11.9368515"
21297278,2025-01-16,APARTMENT,1310000.0,0.0,31.0,42258.0,2.0,"Almbygatan 6, 1tr","Spånga - Rinkeby, Stockholms kommun","59.39271,17.930756"
21297501,2025-01-16,WINTERIZED_VACATION_HOME,4095000.0,607.0,116.0,6746.29,7.0,Räven 57,"Branäs, Torsby kommun","60.6534783,12.9283391"
21297659,2025-01-16,HOMESTEAD,25000000.0,44.7,700.0,559284.12,10.0,Fårakullsvägen 3B,"Varberg - Espevik, Varbergs kommun","57.19864,12.1836071"
17957083,2025-01-16,HOUSE,16000000.0,1066.0,242.0,15009.38,6.0,Krossarevägen 23,"Kattvik, Båstads kommun","56.46447,12.7527876"
21296968,2025-01-16,APARTMENT,1695000.0,0.0,51.0,33235.0,1.5,Lilla Ågränd 2,"Norr, Örebro kommun","59.2803345,15.2268906"
21298353,2025-01-16,APARTMENT,1150000.0,0.0,56.0,20536.0,2.0,Ystadsgatan 14B,"Husensjö, Helsingborgs kommun","56.041924,12.72254"
21303651,2025-01-16,OTHER,3190000.0,144.0,144.0,22152.78,1.0,Panelvägen 10,"Stenkullen, Lerums kommun","57.797289765,12.319711879"
21208155,2025-01-16,APARTMENT,2845000.0,0.0,66.0,43106.0,3.0,Slalomvägen 6,"Väsjön, Sollentuna kommun","59.45494,17.9680729"
21205918,2025-01-16,APARTMENT,1845000.0,0.0,35.0,52714.0,1.0,Slalomvägen 6,"Väsjön, Sollentuna kommun","59.45494,17.9680729"
21308123,2025-01-16,APARTMENT,5950000.0,0.0,155.0,55093.0,4.0,Gamla Gatan 22,"GAMLA LIMHAMN / LIMHAMN, Malmö kommun","55.5840097,12.9296373"
21311725,2025-01-16,APARTMENT,2495000.0,0.0,81.0,30802.0,3.0,"Herrgårdsgatan 93, 2tr","Bålsta - Mansängen, Håbo kommun","59.562237,17.542015"
21312165,2025-01-16,ROW_HOUSE,2495000.0,0.0,93.0,26828.0,5.0,Kometgatan 29,"Ödåkra, Helsingborgs kommun","56.1000252,12.75445"
21314700,2025-01-16,PLOT,895000.0,1512.0,0.0,591.93,0.0,Östvedavägen 244,"Hedesunda, Gävle kommun","60.386080192939694,17.10754875258622"
21314693,2025-01-16,PLOT,895000.0,1517.0,0.0,589.98,0.0,Östvedavägen 242,"Hedesunda, Gävle kommun","60.38591198490785,17.106997121063973"
20231715,2025-01-16,ROW_HOUSE,4795000.0,160.0,106.0,29968.75,4.0,Vendelvägen Hus 4,"Vikhem, Staffanstorps kommun","55.62928,13.2098484"
21316486,2025-01-16,APARTMENT,2395000.0,0.0,42.0,57024.0,3.0,Vråken 5C,"Högfjället, Malung-Sälens kommun","61.1591568,13.1112137"
19891136,2025-01-16,HOUSE,1295000.0,900.0,155.0,1438.89,6.0,Örnvägen 2,"Hovmantorp, Lessebo kommun","56.780376035159925,15.157467660581531"
19322195,2025-01-16,HOUSE,5295000.0,370.0,280.0,14310.81,8.0,"Kyrkogatan 21 C, Kyrkogatan 21 A","Centralt, Vänersborgs kommun","58.3795210645,12.3249147688"
21328631,2025-01-16,APARTMENT,960000.0,0.0,84.0,11429.0,3.0,Prästgårdsvägen 9,"Alunda, Östhammars kommun","60.06138,18.066734"
21325685,2025-01-16,PLOT,1995000.0,6488.0,0.0,307.49,0.0,Kärrabergsvägen 20,"Åmmeberg, Askersunds kommun","58.85554,15.0066156"
21316712,2025-01-16,APARTMENT,3850000.0,0.0,80.0,48125.0,3.0,Örnen 35B,"Branäs, Torsby kommun","60.64803,12.94885"
21331235,2025-01-16,TWIN_HOUSE,5250000.0,0.0,136.0,38603.0,6.0,Malms väg 20D,"Gladö Kvarn, Huddinge kommun","59.19186,17.9661884"
21333924,2025-01-16,APARTMENT,3750000.0,0.0,98.0,38265.0,4.0,Sörmlandsvägen 6,"Edsängen, Sollentuna kommun","59.44794,17.9525089"
21333716,2025-01-16,APARTMENT,2895000.0,0.0,67.0,43209.0,3.0,Thorssons väg 15 - A1101,"Centrum, Ystads kommun","55.4359474,13.8183708"
21340550,2025-01-16,HOUSE,4450000.0,575.0,238.0,7739.13,6.0,Kullagatan 104,"Norra Höganäs, Höganäs kommun","56.21186,12.5533247"
21344522,2025-01-16,APARTMENT,2295000.0,0.0,81.5,28160.0,3.0,"Helsingörsgatan 48, 2tr","Kista, Stockholms kommun","59.4002358183,17.9381740106"
21346068,2025-01-16,WINTERIZED_VACATION_HOME,8900000.0,380.0,120.0,23421.05,5.0,Skäretvägen 22,"Hamburgsund, Tanums kommun","58.55611907358608,11.268491333819117"
21348003,2025-01-16,APARTMENT,3795000.0,0.0,91.0,41703.0,4.0,"Skogängsvägen 32, 1 tr","Spånga - Bromstensstaden, Stockholms kommun","59.3813451,17.9069554"
21350133,2025-01-16,APARTMENT,1295000.0,0.0,53.0,24434.0,2.0,Lindövägen 38A ,"Centralt / Öster, Norrköpings kommun","58.59004,16.209497"
21354319,2025-01-16,HOUSE,3250000.0,3602.0,235.0,902.28,6.0,Norrbergsvägen 32,"Kungsgården, Sandvikens kommun","60.6206289908,16.6082060299"
21357615,2025-01-16,APARTMENT,450000.0,0.0,42.5,10588.0,1.0,Färjevägen 39,"Alnö, Sundsvalls kommun","62.4273033,17.4198513"
21357013,2025-01-16,HOUSE,390000.0,1030.0,122.0,378.64,4.0,Strinne 101,"Strinne, Kramfors kommun","62.95916486027005,17.90211676748549"
21358538,2025-01-16,APARTMENT,1095000.0,0.0,31.0,35323.0,2.0,Blå vägen 21H,"Hemavan/Birke, Storumans kommun","65.8141556,15.086277"
21357804,2025-01-16,APARTMENT,1195000.0,0.0,46.0,25978.0,2.0,Lejonets gata 386,"Brandbergen, Haninge kommun","59.172802,18.1644535"
21359583,2025-01-16,HOUSE,3695000.0,808.0,192.0,4573.02,8.0,Källvägen 19,"Bosvedjan, Sundsvalls kommun","62.4208565,17.3410912"
21360731,2025-01-16,WINTERIZED_VACATION_HOME,2995000.0,1327.0,104.0,2256.97,8.0,Berg 2,"Tanumshede, Tanums kommun","58.6650047,11.3455315"
21358386,2025-01-16,APARTMENT,240000.0,0.0,32.9,7295.0,1.0,Myrmalmsvägen 17B,"Finspång, Finspångs kommun","58.70829741936848,15.753787972601662"
21361660,2025-01-16,TERRACED_HOUSE,5150000.0,285.0,195.0,18070.18,6.0,VIKHUSGATAN 30,"Nordanby, Västerås kommun","59.6341091579,16.5576946695"
20299977,2025-01-16,APARTMENT,1195000.0,0.0,25.0,47800.0,1.0,Tessins väg 18B,"Ribersborg, Malmö kommun","55.5990067,12.9721384"
21363780,2025-01-16,APARTMENT,1995000.0,0.0,57.0,35000.0,2.0,Restalundsvägen 2,"Centralt Öster, Örebro kommun","59.2656822,15.2311211"
21366918,2025-01-16,ROW_HOUSE,3795000.0,0.0,110.0,34500.0,4.0,Backavägen 24,"Nödinge, Ale kommun","57.8871,12.0580845"
21367809,2025-01-16,APARTMENT,1150000.0,0.0,95.0,12105.0,3.0,Stationsgatan 17,"Centralt, Sandvikens kommun","60.61392,16.77199"
21368038,2025-01-16,APARTMENT,2995000.0,0.0,106.0,28255.0,3.0,Skomakaregatan 4-Vån 2 av 3,"Centralt, Norrköpings kommun","58.586678,16.186403"
